lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,5,1,0,0,69,31,0,81,19
4,5,1,1,0,60,40,0,72,28
4,5,1,2,0,48,52,0,60,40
4,5,1,3,0,45,55,0,57,43
4,5,1,4,0,43,57,0,53,47
4,5,1,5,0,40,60,1,47,52
4,5,1,6,62,26,13,62,26,13
4,5,1,7,76,16,8,77,14,9
4,5,1,8,41,49,11,36,49,16
4,5,1,9,29,57,14,31,54,15
4,5,1,10,29,58,12,39,49,12
4,5,1,11,40,51,9,62,30,8
4,5,1,12,47,48,5,67,28,5
4,5,1,13,38,58,4,55,41,4
4,5,1,14,44,55,1,57,42,1
4,5,1,15,49,51,0,66,34,0
4,5,1,16,65,33,2,72,23,5
4,5,1,17,75,21,4,77,17,6
4,5,1,18,78,20,2,82,16,2
4,5,1,19,80,20,0,84,16,0
4,5,1,20,44,56,0,71,29,0
4,5,1,21,18,82,0,44,56,0
4,5,1,22,8,85,7,25,68,7
4,5,1,23,7,79,15,18,68,14
