lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,17,5,0,0,7,93,53,22,25
4,17,5,1,0,7,93,29,17,55
4,17,5,2,0,7,93,13,6,81
4,17,5,3,0,7,93,8,5,87
4,17,5,4,0,4,96,6,7,87
4,17,5,5,0,1,99,5,5,91
4,17,5,6,0,0,100,6,1,93
4,17,5,7,0,0,100,7,0,93
4,17,5,8,0,0,100,4,0,96
4,17,5,9,0,0,100,3,1,96
4,17,5,10,0,4,96,6,6,88
4,17,5,11,3,4,94,28,6,66
4,17,5,12,7,1,92,42,2,56
4,17,5,13,16,0,84,42,6,53
4,17,5,14,10,7,82,45,17,38
4,17,5,15,6,8,86,56,16,29
4,17,5,16,4,10,87,57,16,27
4,17,5,17,3,9,88,60,15,25
4,17,5,18,0,12,88,67,16,16
4,17,5,19,0,15,85,56,26,19
4,17,5,20,0,17,83,45,20,34
4,17,5,21,0,12,88,35,18,47
4,17,5,22,0,4,96,20,28,52
4,17,5,23,2,3,96,13,26,61
