lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,16,2,0,4,69,28,18,60,22
4,16,2,1,1,67,32,7,57,35
4,16,2,2,0,60,40,0,47,53
4,16,2,3,0,59,41,0,44,56
4,16,2,4,0,59,41,0,44,56
4,16,2,5,2,56,43,0,44,56
4,16,2,6,44,41,15,5,74,21
4,16,2,7,89,9,2,24,67,9
4,16,2,8,91,9,0,55,40,6
4,16,2,9,92,8,0,58,42,0
4,16,2,10,85,15,0,59,40,1
4,16,2,11,81,19,0,65,31,4
4,16,2,12,73,27,0,77,23,0
4,16,2,13,63,37,0,71,25,4
4,16,2,14,56,44,0,66,34,0
4,16,2,15,48,50,2,75,25,0
4,16,2,16,41,53,6,87,13,0
4,16,2,17,32,60,8,92,8,0
4,16,2,18,32,64,4,94,6,0
4,16,2,19,27,66,7,93,4,3
4,16,2,20,36,57,8,93,3,4
4,16,2,21,23,70,8,94,2,4
4,16,2,22,8,79,13,71,25,4
4,16,2,23,11,67,22,54,42,5
