lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,10,4,0,4,56,40,11,63,26
4,10,4,1,4,56,41,5,66,29
4,10,4,2,4,49,48,4,56,40
4,10,4,3,4,42,54,4,50,46
4,10,4,4,4,41,56,4,47,49
4,10,4,5,4,46,50,4,46,50
4,10,4,6,8,60,32,1,63,36
4,10,4,7,21,59,19,5,69,27
4,10,4,8,30,51,19,4,70,27
4,10,4,9,33,41,26,4,66,30
4,10,4,10,37,43,20,10,64,26
4,10,4,11,40,39,20,31,50,19
4,10,4,12,43,39,18,34,49,17
4,10,4,13,39,44,17,27,55,17
4,10,4,14,32,48,20,33,55,13
4,10,4,15,39,40,20,47,44,9
4,10,4,16,40,39,22,48,41,11
4,10,4,17,40,40,19,54,38,8
4,10,4,18,40,42,19,60,31,8
4,10,4,19,39,46,15,62,30,8
4,10,4,20,36,49,15,63,28,9
4,10,4,21,18,65,18,50,42,8
4,10,4,22,7,70,22,43,50,7
4,10,4,23,9,69,22,34,56,10
