lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,9,1,0,1,9,90,0,0,100
4,9,1,1,0,8,92,0,0,100
4,9,1,2,0,8,92,0,0,100
4,9,1,3,0,12,88,0,0,100
4,9,1,4,0,10,90,0,0,100
4,9,1,5,0,9,91,0,2,98
4,9,1,6,3,14,83,0,16,84
4,9,1,7,5,17,78,0,24,76
4,9,1,8,11,19,70,0,22,78
4,9,1,9,15,19,65,0,23,77
4,9,1,10,15,20,65,0,25,75
4,9,1,11,11,18,72,0,25,75
4,9,1,12,10,19,71,0,25,75
4,9,1,13,7,21,71,0,25,75
4,9,1,14,3,23,75,6,25,69
4,9,1,15,3,22,75,10,24,65
4,9,1,16,8,24,68,10,23,67
4,9,1,17,4,29,68,6,27,68
4,9,1,18,4,29,67,7,26,67
4,9,1,19,2,28,70,3,27,70
4,9,1,20,0,26,74,0,30,70
4,9,1,21,0,23,77,0,27,73
4,9,1,22,0,23,77,0,25,75
4,9,1,23,0,25,75,0,23,77
