lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,14,4,0,0,10,90,0,0,100
4,14,4,1,0,6,94,0,0,100
4,14,4,2,0,7,93,0,0,100
4,14,4,3,0,6,94,0,0,100
4,14,4,4,0,9,91,0,0,100
4,14,4,5,0,11,89,0,0,100
4,14,4,6,28,17,55,0,0,100
4,14,4,7,78,7,15,4,0,96
4,14,4,8,80,9,11,11,6,83
4,14,4,9,74,11,15,15,4,81
4,14,4,10,70,17,14,9,4,87
4,14,4,11,71,17,12,6,3,92
4,14,4,12,61,13,26,7,4,89
4,14,4,13,58,18,24,7,4,89
4,14,4,14,60,23,17,15,3,83
4,14,4,15,54,24,22,17,6,77
4,14,4,16,44,22,34,13,10,77
4,14,4,17,43,27,30,22,5,73
4,14,4,18,44,23,33,23,14,63
4,14,4,19,47,22,31,27,15,58
4,14,4,20,45,19,36,16,15,69
4,14,4,21,19,7,74,17,11,72
4,14,4,22,5,2,94,12,8,80
4,14,4,23,14,0,86,11,5,84
