lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,2,0,0,0,25,75,0,21,79
4,2,0,1,0,19,81,0,15,85
4,2,0,2,0,16,84,0,12,88
4,2,0,3,0,16,84,0,12,88
4,2,0,4,0,16,84,0,12,88
4,2,0,5,0,15,85,0,12,88
4,2,0,6,29,25,47,0,32,68
4,2,0,7,56,23,21,0,46,54
4,2,0,8,32,38,31,0,42,58
4,2,0,9,15,46,38,0,44,56
4,2,0,10,11,45,43,0,43,57
4,2,0,11,25,41,35,0,44,56
4,2,0,12,24,41,35,0,42,58
4,2,0,13,14,43,42,0,42,58
4,2,0,14,12,44,44,0,43,57
4,2,0,15,14,41,45,0,48,52
4,2,0,16,21,33,46,0,46,54
4,2,0,17,15,38,47,0,45,55
4,2,0,18,12,41,47,2,45,53
4,2,0,19,11,41,49,4,44,52
4,2,0,20,6,36,58,3,46,51
4,2,0,21,0,35,65,0,47,53
4,2,0,22,0,29,71,0,44,56
4,2,0,23,0,18,82,0,28,72
