lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,7,6,0,0,3,97,0,8,92
4,7,6,1,0,4,96,0,8,92
4,7,6,2,0,4,96,0,8,92
4,7,6,3,0,4,96,0,7,93
4,7,6,4,0,4,96,0,4,96
4,7,6,5,0,4,96,0,4,96
4,7,6,6,0,6,94,0,9,91
4,7,6,7,0,7,93,0,9,91
4,7,6,8,0,7,93,0,5,95
4,7,6,9,0,7,93,0,4,96
4,7,6,10,0,10,90,0,4,96
4,7,6,11,0,9,91,3,4,94
4,7,6,12,0,11,89,2,6,93
4,7,6,13,0,8,92,2,7,91
4,7,6,14,0,11,89,4,15,82
4,7,6,15,0,12,88,4,17,80
4,7,6,16,0,12,88,6,17,77
4,7,6,17,0,9,91,3,16,81
4,7,6,18,0,13,87,1,23,76
4,7,6,19,0,20,80,0,28,72
4,7,6,20,0,20,80,4,28,68
4,7,6,21,0,19,81,0,27,73
4,7,6,22,0,17,83,0,23,77
4,7,6,23,0,15,85,0,19,81
