lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,13,4,0,0,0,100,0,0,100
4,13,4,1,4,0,96,4,0,96
4,13,4,2,4,0,96,4,0,96
4,13,4,3,4,0,96,4,0,96
4,13,4,4,4,0,96,4,0,96
4,13,4,5,4,1,95,6,0,94
4,13,4,6,9,0,91,2,0,98
4,13,4,7,35,0,65,3,5,93
4,13,4,8,47,3,50,2,10,88
4,13,4,9,42,4,54,6,12,83
4,13,4,10,35,4,61,8,10,82
4,13,4,11,31,3,66,12,12,76
4,13,4,12,25,5,70,17,7,76
4,13,4,13,23,4,74,17,5,77
4,13,4,14,28,4,68,23,4,74
4,13,4,15,27,9,64,22,10,68
4,13,4,16,20,8,72,15,14,71
4,13,4,17,11,7,82,12,14,74
4,13,4,18,6,7,87,14,11,75
4,13,4,19,5,12,83,19,8,74
4,13,4,20,5,11,84,12,7,81
4,13,4,21,3,0,97,11,1,88
4,13,4,22,0,2,98,9,6,85
4,13,4,23,9,4,87,11,4,85
