lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,17,1,0,0,8,92,13,25,62
4,17,1,1,0,8,92,4,16,80
4,17,1,2,0,5,95,3,4,93
4,17,1,3,0,4,96,4,4,92
4,17,1,4,0,2,98,2,4,94
4,17,1,5,0,2,98,1,1,98
4,17,1,6,6,24,70,3,16,81
4,17,1,7,39,44,17,16,25,59
4,17,1,8,49,34,17,59,16,25
4,17,1,9,38,20,41,74,13,13
4,17,1,10,27,25,47,57,17,26
4,17,1,11,12,25,64,55,18,27
4,17,1,12,8,21,71,55,12,33
4,17,1,13,14,21,65,44,12,44
4,17,1,14,17,22,61,50,14,36
4,17,1,15,13,20,67,53,17,30
4,17,1,16,11,23,66,54,24,22
4,17,1,17,12,20,68,76,16,8
4,17,1,18,23,25,52,88,8,4
4,17,1,19,33,28,39,92,4,4
4,17,1,20,29,39,32,91,4,6
4,17,1,21,21,32,48,89,4,7
4,17,1,22,2,28,70,69,16,15
4,17,1,23,1,17,82,45,29,26
