lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,3,3,0,0,4,96,0,7,93
4,3,3,1,0,4,96,0,7,93
4,3,3,2,0,4,96,0,8,92
4,3,3,3,0,4,96,0,8,92
4,3,3,4,0,3,97,0,6,94
4,3,3,5,0,0,100,0,4,96
4,3,3,6,52,4,44,5,7,88
4,3,3,7,78,0,22,6,12,82
4,3,3,8,36,9,55,1,16,83
4,3,3,9,17,15,67,1,15,84
4,3,3,10,9,20,71,0,14,86
4,3,3,11,21,22,57,0,17,83
4,3,3,12,26,22,52,0,18,82
4,3,3,13,23,25,52,2,20,78
4,3,3,14,38,24,38,2,20,78
4,3,3,15,46,22,32,4,22,74
4,3,3,16,51,19,30,4,24,73
4,3,3,17,53,12,35,4,19,77
4,3,3,18,45,14,41,0,17,83
4,3,3,19,47,15,38,4,13,83
4,3,3,20,41,16,43,4,12,84
4,3,3,21,25,15,60,3,7,90
4,3,3,22,0,12,88,0,0,100
4,3,3,23,0,4,96,0,0,100
