lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,16,3,0,7,62,32,31,53,16
4,16,3,1,4,45,51,10,49,41
4,16,3,2,0,39,61,2,36,62
4,16,3,3,0,33,67,2,30,68
4,16,3,4,0,31,69,0,30,70
4,16,3,5,0,30,70,0,26,74
4,16,3,6,29,43,28,4,42,54
4,16,3,7,75,18,7,18,53,29
4,16,3,8,81,11,7,49,34,17
4,16,3,9,83,9,8,55,37,8
4,16,3,10,81,11,8,53,39,8
4,16,3,11,75,18,7,67,26,8
4,16,3,12,71,25,4,68,24,8
4,16,3,13,65,31,4,48,45,8
4,16,3,14,64,32,4,41,51,8
4,16,3,15,53,42,5,47,45,8
4,16,3,16,53,43,4,64,28,8
4,16,3,17,46,50,4,83,11,7
4,16,3,18,49,47,4,88,8,4
4,16,3,19,53,43,4,86,10,4
4,16,3,20,43,53,4,85,11,4
4,16,3,21,20,76,4,86,10,4
4,16,3,22,1,95,4,72,19,9
4,16,3,23,1,88,11,52,37,11
