lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,4,2,0,0,31,69,4,9,87
4,4,2,1,0,19,81,0,4,96
4,4,2,2,0,15,85,0,0,100
4,4,2,3,0,15,85,0,0,100
4,4,2,4,0,15,85,0,0,100
4,4,2,5,1,16,83,0,3,97
4,4,2,6,61,14,25,22,15,63
4,4,2,7,82,1,17,31,19,50
4,4,2,8,47,10,43,16,33,51
4,4,2,9,25,32,42,9,41,50
4,4,2,10,19,44,37,6,35,60
4,4,2,11,43,36,21,9,30,61
4,4,2,12,46,37,17,16,22,62
4,4,2,13,33,43,24,15,26,59
4,4,2,14,45,39,16,33,14,53
4,4,2,15,60,27,13,50,10,39
4,4,2,16,53,36,10,44,23,33
4,4,2,17,57,34,9,42,23,35
4,4,2,18,69,21,10,34,21,45
4,4,2,19,65,23,12,28,29,44
4,4,2,20,49,33,18,25,30,45
4,4,2,21,19,33,48,13,25,62
4,4,2,22,7,31,62,3,23,74
4,4,2,23,0,34,66,0,23,77
