lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,18,3,0,0,13,87,29,37,34
4,18,3,1,0,10,90,15,23,62
4,18,3,2,0,4,96,2,28,70
4,18,3,3,0,3,97,2,20,78
4,18,3,4,0,4,96,0,19,81
4,18,3,5,0,2,98,0,18,82
4,18,3,6,2,7,92,3,26,71
4,18,3,7,23,20,57,13,21,65
4,18,3,8,34,19,46,36,20,44
4,18,3,9,21,26,53,40,19,41
4,18,3,10,15,13,71,31,22,47
4,18,3,11,11,11,77,48,20,32
4,18,3,12,7,11,83,51,13,36
4,18,3,13,3,7,90,27,11,62
4,18,3,14,0,10,90,27,16,57
4,18,3,15,1,10,89,45,21,34
4,18,3,16,0,15,85,65,14,22
4,18,3,17,0,11,89,85,5,10
4,18,3,18,2,11,87,88,7,5
4,18,3,19,2,14,84,86,8,6
4,18,3,20,3,9,88,85,8,7
4,18,3,21,2,3,95,86,5,9
4,18,3,22,0,0,100,72,13,14
4,18,3,23,0,3,97,50,25,25
