lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,6,2,0,0,15,85,4,47,49
4,6,2,1,0,9,91,0,35,65
4,6,2,2,0,3,97,0,26,74
4,6,2,3,0,0,100,0,19,81
4,6,2,4,0,0,100,0,19,81
4,6,2,5,0,6,94,1,23,76
4,6,2,6,23,19,58,57,16,27
4,6,2,7,29,19,52,80,8,12
4,6,2,8,19,27,54,45,21,33
4,6,2,9,12,31,57,35,24,42
4,6,2,10,8,29,63,38,31,31
4,6,2,11,12,23,64,57,31,12
4,6,2,12,16,18,66,62,35,4
4,6,2,13,8,20,72,62,30,9
4,6,2,14,9,26,64,72,23,6
4,6,2,15,9,36,55,82,14,4
4,6,2,16,11,37,51,81,15,4
4,6,2,17,9,42,48,86,10,4
4,6,2,18,10,37,53,83,14,4
4,6,2,19,12,35,53,77,19,4
4,6,2,20,9,40,51,73,23,4
4,6,2,21,7,49,44,44,50,6
4,6,2,22,3,43,55,19,69,13
4,6,2,23,3,38,59,6,70,25
