lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,15,1,0,0,25,75,5,24,71
4,15,1,1,0,17,83,1,24,75
4,15,1,2,0,13,87,0,20,80
4,15,1,3,0,9,91,0,19,81
4,15,1,4,0,6,94,0,18,82
4,15,1,5,4,5,91,0,9,91
4,15,1,6,25,40,35,0,20,80
4,15,1,7,80,15,5,7,28,65
4,15,1,8,92,4,4,16,34,50
4,15,1,9,89,7,4,21,35,44
4,15,1,10,86,8,7,13,38,49
4,15,1,11,78,13,9,8,42,50
4,15,1,12,67,26,7,10,46,43
4,15,1,13,64,30,7,11,41,48
4,15,1,14,65,32,3,13,47,40
4,15,1,15,51,40,8,12,58,30
4,15,1,16,45,47,8,8,58,35
4,15,1,17,36,49,15,11,60,29
4,15,1,18,36,49,15,20,62,18
4,15,1,19,38,47,15,23,62,15
4,15,1,20,40,39,21,15,71,14
4,15,1,21,27,43,30,10,76,14
4,15,1,22,13,52,35,6,80,14
4,15,1,23,9,50,40,7,75,19
