lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,0,1,0,0,19,81,0,4,96
4,0,1,1,0,16,84,0,0,100
4,0,1,2,0,16,84,0,0,100
4,0,1,3,0,15,85,0,0,100
4,0,1,4,0,10,90,0,0,100
4,0,1,5,0,9,91,0,0,100
4,0,1,6,34,15,51,0,7,93
4,0,1,7,61,14,25,0,12,88
4,0,1,8,34,17,50,0,14,86
4,0,1,9,21,19,60,0,15,85
4,0,1,10,15,23,62,0,15,85
4,0,1,11,8,20,73,0,13,87
4,0,1,12,6,23,72,0,15,85
4,0,1,13,7,22,71,0,15,85
4,0,1,14,11,22,66,0,14,86
4,0,1,15,10,19,71,0,19,81
4,0,1,16,8,15,77,0,19,81
4,0,1,17,7,14,79,0,18,82
4,0,1,18,0,14,86,0,18,82
4,0,1,19,0,15,85,0,19,81
4,0,1,20,0,11,89,0,19,81
4,0,1,21,0,11,89,0,19,81
4,0,1,22,0,13,87,0,11,89
4,0,1,23,0,21,79,0,11,89
