lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,6,1,0,0,13,87,0,40,60
4,6,1,1,3,8,89,0,39,61
4,6,1,2,0,7,93,0,30,70
4,6,1,3,0,8,92,0,28,72
4,6,1,4,0,6,94,0,25,75
4,6,1,5,0,4,96,1,27,72
4,6,1,6,14,10,76,61,16,23
4,6,1,7,21,13,67,77,6,17
4,6,1,8,13,16,72,36,31,33
4,6,1,9,9,15,76,30,36,35
4,6,1,10,7,14,79,39,36,25
4,6,1,11,5,15,80,59,23,19
4,6,1,12,8,15,77,68,16,16
4,6,1,13,7,18,75,59,24,17
4,6,1,14,8,18,75,59,23,18
4,6,1,15,7,27,65,65,16,19
4,6,1,16,13,43,44,71,12,17
4,6,1,17,17,50,32,75,11,13
4,6,1,18,21,50,29,78,13,8
4,6,1,19,23,50,27,80,18,2
4,6,1,20,9,59,31,68,29,4
4,6,1,21,0,64,36,40,52,7
4,6,1,22,0,50,50,25,54,21
4,6,1,23,0,39,61,18,51,31
