lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,16,4,0,4,70,26,23,52,25
4,16,4,1,4,58,38,7,49,44
4,16,4,2,4,45,51,4,42,54
4,16,4,3,4,37,59,4,37,59
4,16,4,4,4,36,60,4,34,62
4,16,4,5,4,34,62,4,31,66
4,16,4,6,31,32,37,6,53,42
4,16,4,7,77,11,12,30,61,9
4,16,4,8,80,9,11,52,40,8
4,16,4,9,75,16,9,57,34,10
4,16,4,10,72,21,6,56,35,9
4,16,4,11,74,19,6,70,21,9
4,16,4,12,61,29,10,60,30,10
4,16,4,13,61,29,10,57,33,10
4,16,4,14,63,27,10,57,30,13
4,16,4,15,56,35,9,64,23,13
4,16,4,16,46,43,11,68,17,14
4,16,4,17,48,44,8,78,12,10
4,16,4,18,44,48,7,89,4,7
4,16,4,19,57,36,8,89,4,8
4,16,4,20,59,34,7,89,4,7
4,16,4,21,22,70,7,85,7,7
4,16,4,22,5,86,9,76,17,7
4,16,4,23,15,69,17,71,19,9
