lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,13,2,0,2,2,96,2,1,97
4,13,2,1,0,4,96,0,0,100
4,13,2,2,2,2,96,0,0,100
4,13,2,3,0,4,96,0,0,100
4,13,2,4,0,4,96,0,0,100
4,13,2,5,1,5,94,0,0,100
4,13,2,6,8,2,90,0,1,99
4,13,2,7,30,5,66,4,0,96
4,13,2,8,49,0,51,4,0,96
4,13,2,9,50,0,50,4,0,96
4,13,2,10,36,0,64,3,0,97
4,13,2,11,36,0,64,4,0,96
4,13,2,12,29,0,71,12,3,85
4,13,2,13,20,0,80,17,4,79
4,13,2,14,22,4,75,14,3,83
4,13,2,15,21,9,69,10,4,86
4,13,2,16,13,9,78,6,2,92
4,13,2,17,11,4,85,5,3,92
4,13,2,18,12,4,84,4,4,92
4,13,2,19,6,4,90,10,4,86
4,13,2,20,8,7,86,12,7,82
4,13,2,21,2,6,92,9,4,87
4,13,2,22,4,4,93,7,1,92
4,13,2,23,10,2,88,5,0,95
