lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,1,1,0,0,4,96,0,1,99
4,1,1,1,0,4,96,0,0,100
4,1,1,2,0,3,97,0,0,100
4,1,1,3,0,4,96,0,0,100
4,1,1,4,0,2,98,0,0,100
4,1,1,5,0,1,99,0,0,100
4,1,1,6,37,16,47,0,0,100
4,1,1,7,64,17,20,0,0,100
4,1,1,8,36,27,37,0,0,100
4,1,1,9,25,31,44,0,0,100
4,1,1,10,19,33,48,0,0,100
4,1,1,11,13,28,59,0,0,100
4,1,1,12,8,33,58,0,0,100
4,1,1,13,12,29,59,0,0,100
4,1,1,14,19,22,59,0,0,100
4,1,1,15,16,20,64,0,4,96
4,1,1,16,8,19,73,0,4,96
4,1,1,17,7,18,75,0,4,96
4,1,1,18,0,21,79,0,4,96
4,1,1,19,0,23,77,0,4,96
4,1,1,20,0,17,83,0,4,96
4,1,1,21,0,15,85,0,4,96
4,1,1,22,0,18,82,0,1,99
4,1,1,23,0,22,78,0,0,100
