lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,12,0,0,0,20,80,0,20,80
4,12,0,1,0,20,80,0,16,84
4,12,0,2,0,19,81,0,12,88
4,12,0,3,0,20,80,0,12,88
4,12,0,4,0,20,80,0,12,88
4,12,0,5,0,21,79,0,12,88
4,12,0,6,12,36,52,2,31,67
4,12,0,7,29,30,41,8,35,58
4,12,0,8,37,31,33,12,38,51
4,12,0,9,26,39,34,8,43,48
4,12,0,10,11,48,40,11,40,48
4,12,0,11,6,51,43,15,40,46
4,12,0,12,8,50,42,15,38,46
4,12,0,13,6,51,43,10,41,49
4,12,0,14,3,54,43,5,38,58
4,12,0,15,5,54,41,13,35,52
4,12,0,16,2,48,50,14,44,42
4,12,0,17,2,57,41,14,48,38
4,12,0,18,5,68,27,17,54,29
4,12,0,19,10,67,23,20,61,19
4,12,0,20,9,69,22,26,61,13
4,12,0,21,4,66,30,9,66,25
4,12,0,22,0,57,43,5,56,39
4,12,0,23,0,45,55,3,37,60
