lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,10,1,0,4,88,8,0,91,9
4,10,1,1,0,80,20,0,75,25
4,10,1,2,0,69,31,0,64,36
4,10,1,3,0,66,34,0,61,39
4,10,1,4,0,61,39,0,57,43
4,10,1,5,0,63,38,0,56,44
4,10,1,6,8,71,21,3,60,38
4,10,1,7,23,63,15,12,56,32
4,10,1,8,48,38,15,9,60,31
4,10,1,9,49,40,11,5,63,33
4,10,1,10,41,52,8,16,58,25
4,10,1,11,39,51,10,24,54,23
4,10,1,12,36,54,10,25,52,23
4,10,1,13,35,52,13,24,50,26
4,10,1,14,29,63,8,26,51,23
4,10,1,15,28,64,7,22,64,14
4,10,1,16,30,63,8,23,65,12
4,10,1,17,24,69,8,27,62,11
4,10,1,18,23,70,8,37,52,11
4,10,1,19,19,70,10,38,47,15
4,10,1,20,15,70,15,40,42,19
4,10,1,21,8,75,17,21,62,17
4,10,1,22,0,78,22,10,73,17
4,10,1,23,0,79,21,8,76,16
