lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,17,6,0,0,4,96,6,17,77
4,17,6,1,0,4,96,3,12,86
4,17,6,2,0,3,97,0,11,89
4,17,6,3,0,0,100,0,7,93
4,17,6,4,0,0,100,0,7,93
4,17,6,5,0,0,100,0,6,94
4,17,6,6,0,0,100,0,4,96
4,17,6,7,0,0,100,0,4,96
4,17,6,8,3,3,94,0,4,96
4,17,6,9,2,6,93,0,4,96
4,17,6,10,0,8,92,0,4,96
4,17,6,11,0,6,94,0,4,96
4,17,6,12,1,4,95,0,5,95
4,17,6,13,4,3,93,1,13,87
4,17,6,14,4,0,96,1,21,78
4,17,6,15,4,0,96,0,23,77
4,17,6,16,4,0,96,0,28,72
4,17,6,17,4,0,96,1,31,68
4,17,6,18,2,0,98,7,28,65
4,17,6,19,0,0,100,9,28,63
4,17,6,20,0,0,100,10,25,65
4,17,6,21,0,0,100,3,27,70
4,17,6,22,0,0,100,0,17,83
4,17,6,23,0,0,100,0,11,89
