lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
4,15,3,0,6,16,79,8,50,42
4,15,3,1,2,15,83,2,41,57
4,15,3,2,0,14,86,0,37,63
4,15,3,3,0,11,89,0,34,66
4,15,3,4,0,11,89,0,27,73
4,15,3,5,0,11,89,0,25,75
4,15,3,6,29,39,32,1,36,64
4,15,3,7,74,19,7,6,43,51
4,15,3,8,81,11,7,18,45,37
4,15,3,9,83,9,8,15,47,38
4,15,3,10,81,10,10,10,49,42
4,15,3,11,75,16,9,13,47,40
4,15,3,12,75,20,5,17,37,46
4,15,3,13,68,25,7,19,36,46
4,15,3,14,63,27,10,14,44,42
4,15,3,15,53,35,12,12,50,38
4,15,3,16,53,31,16,9,57,34
4,15,3,17,46,31,23,7,62,31
4,15,3,18,45,34,21,5,70,24
4,15,3,19,49,34,17,10,73,18
4,15,3,20,39,42,19,13,72,16
4,15,3,21,17,53,30,8,68,24
4,15,3,22,1,43,56,2,65,33
4,15,3,23,0,44,56,2,56,42
