lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
8,0,1,0,0,0,100,8,0,92
8,0,1,1,0,0,100,8,0,92
8,0,1,2,0,0,100,8,0,92
8,0,1,3,0,0,100,8,0,92
8,0,1,4,0,0,100,8,0,92
8,0,1,5,0,0,100,7,0,93
8,0,1,6,0,0,100,34,6,61
8,0,1,7,0,0,100,84,0,16
8,0,1,8,0,0,100,88,4,8
8,0,1,9,0,0,100,85,8,8
8,0,1,10,0,0,100,82,8,9
8,0,1,11,0,0,100,82,7,11
8,0,1,12,1,0,99,70,4,26
8,0,1,13,1,0,99,49,7,44
8,0,1,14,0,0,100,56,7,37
8,0,1,15,0,0,100,55,8,36
8,0,1,16,0,0,100,50,2,48
8,0,1,17,0,0,100,43,5,52
8,0,1,18,0,0,100,49,7,44
8,0,1,19,4,0,96,37,4,59
8,0,1,20,4,0,96,23,2,75
8,0,1,21,2,0,98,12,0,88
8,0,1,22,0,0,100,7,0,93
8,0,1,23,0,0,100,4,0,96
