lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
8,3,5,0,0,0,100,0,0,100
8,3,5,1,0,0,100,0,0,100
8,3,5,2,0,0,100,0,0,100
8,3,5,3,0,0,100,0,0,100
8,3,5,4,0,0,100,0,0,100
8,3,5,5,0,0,100,0,0,100
8,3,5,6,0,0,100,0,0,100
8,3,5,7,0,0,100,0,0,100
8,3,5,8,0,0,100,0,0,100
8,3,5,9,0,0,100,0,0,100
8,3,5,10,0,0,100,0,3,97
8,3,5,11,6,0,94,0,2,98
8,3,5,12,14,0,86,0,0,100
8,3,5,13,10,0,90,0,0,100
8,3,5,14,4,0,96,6,0,94
8,3,5,15,8,1,91,11,0,89
8,3,5,16,22,0,78,4,1,95
8,3,5,17,8,0,92,0,2,98
8,3,5,18,4,0,96,0,0,100
8,3,5,19,7,0,93,0,0,100
8,3,5,20,3,0,97,0,0,100
8,3,5,21,0,0,100,0,0,100
8,3,5,22,0,0,100,0,0,100
8,3,5,23,0,0,100,0,0,100
