lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
3,5,5,0,0,89,11,0,93,7
3,5,5,1,0,77,23,0,89,11
3,5,5,2,0,64,36,0,79,21
3,5,5,3,0,60,40,0,75,25
3,5,5,4,0,54,46,0,69,31
3,5,5,5,0,49,51,0,60,40
3,5,5,6,0,48,52,0,56,44
3,5,5,7,0,57,43,0,59,41
3,5,5,8,1,75,24,1,69,31
3,5,5,9,4,77,20,4,69,27
3,5,5,10,10,75,15,4,70,26
3,5,5,11,12,77,11,4,70,26
3,5,5,12,16,76,8,7,69,23
3,5,5,13,19,74,7,7,70,22
3,5,5,14,15,81,5,6,81,14
3,5,5,15,6,91,4,0,93,7
3,5,5,16,4,96,0,0,96,4
3,5,5,17,3,97,0,0,97,3
3,5,5,18,1,99,0,0,100,0
3,5,5,19,6,94,0,0,100,0
3,5,5,20,5,95,0,0,100,0
3,5,5,21,0,100,0,0,100,0
3,5,5,22,0,100,0,0,100,0
3,5,5,23,0,100,0,0,98,2
