lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
3,7,6,0,0,19,81,0,88,12
3,7,6,1,0,15,85,0,88,13
3,7,6,2,0,15,85,0,83,17
3,7,6,3,0,15,85,0,81,19
3,7,6,4,0,15,85,0,81,19
3,7,6,5,0,15,85,0,81,19
3,7,6,6,0,18,82,0,78,22
3,7,6,7,0,20,80,0,80,20
3,7,6,8,0,22,78,0,81,19
3,7,6,9,0,26,74,0,78,22
3,7,6,10,0,26,74,0,77,23
3,7,6,11,0,26,74,0,78,22
3,7,6,12,0,26,74,0,78,22
3,7,6,13,0,23,77,0,77,23
3,7,6,14,0,22,78,0,83,17
3,7,6,15,0,23,77,0,88,12
3,7,6,16,0,24,76,2,86,12
3,7,6,17,0,24,76,4,84,12
3,7,6,18,1,24,75,4,84,12
3,7,6,19,0,27,73,4,84,12
3,7,6,20,0,27,73,4,80,16
3,7,6,21,0,27,73,1,75,24
3,7,6,22,0,24,76,0,66,34
3,7,6,23,0,24,76,0,69,31
