lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
3,2,2,0,2,9,89,0,13,87
3,2,2,1,0,4,96,0,4,96
3,2,2,2,0,0,100,0,0,100
3,2,2,3,0,0,100,0,0,100
3,2,2,4,0,0,100,0,0,100
3,2,2,5,0,0,100,0,0,100
3,2,2,6,8,38,53,0,0,100
3,2,2,7,52,35,13,0,2,98
3,2,2,8,66,27,7,0,6,94
3,2,2,9,67,27,6,0,8,92
3,2,2,10,66,30,4,2,7,91
3,2,2,11,58,38,4,4,7,89
3,2,2,12,56,40,4,4,7,89
3,2,2,13,51,45,4,4,9,87
3,2,2,14,42,54,4,1,33,66
3,2,2,15,30,66,4,0,63,37
3,2,2,16,30,66,4,0,63,37
3,2,2,17,31,65,4,1,70,29
3,2,2,18,33,63,4,3,79,18
3,2,2,19,31,65,4,4,76,20
3,2,2,20,25,71,4,4,78,18
3,2,2,21,12,70,19,4,77,19
3,2,2,22,6,42,53,4,62,34
3,2,2,23,1,25,74,1,43,56
