lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
3,2,3,0,0,16,84,0,27,73
3,2,3,1,0,7,93,0,11,89
3,2,3,2,0,7,93,0,6,94
3,2,3,3,0,7,93,0,4,96
3,2,3,4,0,6,94,0,3,97
3,2,3,5,2,6,93,2,2,96
3,2,3,6,19,27,54,2,14,84
3,2,3,7,51,36,13,4,23,73
3,2,3,8,56,32,11,4,26,70
3,2,3,9,51,36,13,3,28,69
3,2,3,10,50,32,18,1,30,69
3,2,3,11,36,44,20,0,34,66
3,2,3,12,35,42,23,0,34,66
3,2,3,13,22,56,22,0,33,67
3,2,3,14,19,63,19,1,42,57
3,2,3,15,17,67,16,0,56,44
3,2,3,16,19,66,16,0,66,34
3,2,3,17,18,69,13,2,76,22
3,2,3,18,14,71,14,3,80,17
3,2,3,19,12,76,12,0,82,18
3,2,3,20,11,77,12,0,81,19
3,2,3,21,6,68,26,0,78,22
3,2,3,22,0,43,57,0,69,31
3,2,3,23,0,28,72,0,55,45
