lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
3,0,5,0,0,9,91,0,9,91
3,0,5,1,0,4,96,0,7,93
3,0,5,2,0,1,99,0,7,93
3,0,5,3,0,0,100,0,7,93
3,0,5,4,0,0,100,0,7,93
3,0,5,5,0,0,100,0,7,93
3,0,5,6,0,0,100,0,7,93
3,0,5,7,0,4,96,0,7,93
3,0,5,8,0,6,94,0,10,90
3,0,5,9,0,7,93,0,11,89
3,0,5,10,0,7,93,0,11,89
3,0,5,11,0,7,93,0,8,92
3,0,5,12,0,6,94,0,7,93
3,0,5,13,0,4,96,0,7,93
3,0,5,14,0,6,94,0,11,89
3,0,5,15,0,7,93,0,19,81
3,0,5,16,0,8,92,0,25,75
3,0,5,17,0,4,96,0,32,68
3,0,5,18,0,8,92,0,38,62
3,0,5,19,0,12,88,0,41,59
3,0,5,20,0,15,85,0,38,62
3,0,5,21,0,13,87,0,23,77
3,0,5,22,0,11,89,0,11,89
3,0,5,23,0,11,89,0,8,92
