lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,9,3,0,0,54,46,0,48,52
5,9,3,1,0,18,82,0,19,81
5,9,3,2,0,4,96,0,4,96
5,9,3,3,0,3,97,0,4,96
5,9,3,4,0,4,96,0,4,96
5,9,3,5,0,2,98,0,1,99
5,9,3,6,1,29,70,2,30,68
5,9,3,7,42,39,19,40,39,21
5,9,3,8,71,14,15,54,28,19
5,9,3,9,77,7,16,53,27,20
5,9,3,10,70,15,15,50,31,19
5,9,3,11,63,23,14,50,31,18
5,9,3,12,60,28,13,54,30,16
5,9,3,13,54,32,14,53,29,18
5,9,3,14,52,32,16,56,25,19
5,9,3,15,61,23,16,68,17,15
5,9,3,16,66,16,19,75,11,15
5,9,3,17,77,9,15,50,36,14
5,9,3,18,84,7,9,27,64,9
5,9,3,19,80,10,10,15,75,10
5,9,3,20,65,25,11,8,79,13
5,9,3,21,30,58,12,0,87,13
5,9,3,22,7,72,21,0,79,21
5,9,3,23,0,74,26,0,66,34
