lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,13,6,0,0,0,100,0,0,100
5,13,6,1,0,0,100,0,0,100
5,13,6,2,0,0,100,0,0,100
5,13,6,3,0,0,100,0,0,100
5,13,6,4,0,0,100,0,0,100
5,13,6,5,0,0,100,0,0,100
5,13,6,6,0,0,100,0,0,100
5,13,6,7,0,0,100,0,0,100
5,13,6,8,0,0,100,0,0,100
5,13,6,9,0,0,100,0,0,100
5,13,6,10,0,0,100,0,0,100
5,13,6,11,0,0,100,0,0,100
5,13,6,12,0,0,100,0,0,100
5,13,6,13,0,0,100,0,0,100
5,13,6,14,0,0,100,0,0,100
5,13,6,15,0,0,100,0,0,100
5,13,6,16,1,1,98,0,0,100
5,13,6,17,0,4,96,0,0,100
5,13,6,18,0,4,96,0,0,100
5,13,6,19,4,4,92,0,0,100
5,13,6,20,4,4,92,0,0,100
5,13,6,21,4,0,96,0,0,100
5,13,6,22,4,0,96,0,0,100
5,13,6,23,3,1,96,0,0,100
