lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,7,3,0,0,25,75,0,11,89
5,7,3,1,0,20,80,0,7,93
5,7,3,2,0,14,86,0,2,98
5,7,3,3,0,11,89,0,0,100
5,7,3,4,0,10,90,0,0,100
5,7,3,5,0,10,90,0,0,100
5,7,3,6,1,35,64,5,6,90
5,7,3,7,16,44,40,61,8,31
5,7,3,8,40,34,26,39,5,56
5,7,3,9,46,29,26,13,4,83
5,7,3,10,36,33,30,8,4,89
5,7,3,11,34,31,34,8,4,89
5,7,3,12,46,26,28,24,4,72
5,7,3,13,41,30,29,19,4,77
5,7,3,14,37,33,29,40,5,55
5,7,3,15,40,42,18,59,5,36
5,7,3,16,45,43,12,67,7,26
5,7,3,17,71,18,11,45,5,50
5,7,3,18,80,12,8,18,8,73
5,7,3,19,75,16,10,7,12,81
5,7,3,20,56,23,22,4,10,86
5,7,3,21,23,25,52,0,8,92
5,7,3,22,7,27,66,0,8,92
5,7,3,23,0,28,72,0,8,92
