lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,13,0,0,0,2,98,0,0,100
5,13,0,1,0,0,100,0,0,100
5,13,0,2,0,0,100,0,0,100
5,13,0,3,0,0,100,0,0,100
5,13,0,4,0,0,100,0,0,100
5,13,0,5,0,0,100,0,0,100
5,13,0,6,0,6,94,1,3,96
5,13,0,7,0,12,88,28,9,63
5,13,0,8,0,12,88,47,10,43
5,13,0,9,0,12,88,45,9,45
5,13,0,10,0,12,88,27,14,59
5,13,0,11,0,12,88,15,10,75
5,13,0,12,0,12,88,8,15,77
5,13,0,13,0,12,88,3,16,82
5,13,0,14,0,12,88,1,9,90
5,13,0,15,0,12,88,0,8,92
5,13,0,16,0,13,87,0,13,87
5,13,0,17,0,12,88,0,16,84
5,13,0,18,0,13,87,0,16,84
5,13,0,19,0,16,84,0,16,84
5,13,0,20,0,15,85,0,14,86
5,13,0,21,0,12,88,0,8,92
5,13,0,22,0,11,89,0,4,96
5,13,0,23,0,5,95,0,1,99
