lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,3,5,0,0,0,100,0,0,100
5,3,5,1,0,0,100,0,0,100
5,3,5,2,0,0,100,0,0,100
5,3,5,3,0,0,100,0,0,100
5,3,5,4,0,0,100,0,0,100
5,3,5,5,0,0,100,0,0,100
5,3,5,6,0,0,100,0,0,100
5,3,5,7,0,0,100,0,0,100
5,3,5,8,0,0,100,0,1,99
5,3,5,9,0,4,96,0,4,96
5,3,5,10,0,4,96,0,4,96
5,3,5,11,0,4,96,0,4,96
5,3,5,12,0,4,96,0,4,96
5,3,5,13,0,4,96,0,4,96
5,3,5,14,0,4,96,1,4,95
5,3,5,15,0,4,96,4,4,93
5,3,5,16,0,4,96,4,4,92
5,3,5,17,0,4,96,6,4,90
5,3,5,18,0,4,96,8,4,88
5,3,5,19,0,4,96,7,4,89
5,3,5,20,0,4,96,7,4,89
5,3,5,21,0,4,96,5,4,92
5,3,5,22,0,4,96,0,4,96
5,3,5,23,0,4,96,0,4,96
