lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,11,3,0,3,24,73,0,21,79
5,11,3,1,0,21,79,0,14,86
5,11,3,2,0,16,84,0,11,89
5,11,3,3,0,8,92,0,8,92
5,11,3,4,0,5,95,0,5,95
5,11,3,5,0,4,96,0,4,96
5,11,3,6,1,20,79,0,20,80
5,11,3,7,17,33,50,39,37,23
5,11,3,8,28,28,44,67,18,16
5,11,3,9,24,24,51,71,11,17
5,11,3,10,16,31,52,61,22,17
5,11,3,11,13,34,52,53,29,18
5,11,3,12,15,34,51,48,36,16
5,11,3,13,12,37,51,43,38,19
5,11,3,14,11,36,53,45,38,17
5,11,3,15,16,42,42,41,33,26
5,11,3,16,15,48,37,36,34,29
5,11,3,17,17,55,27,17,34,49
5,11,3,18,19,56,24,5,39,56
5,11,3,19,18,55,27,3,38,59
5,11,3,20,15,49,36,3,28,69
5,11,3,21,9,44,46,0,19,81
5,11,3,22,2,33,65,0,14,86
5,11,3,23,0,25,75,0,15,85
