lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,1,5,0,0,43,57,0,56,44
5,1,5,1,0,33,67,0,44,56
5,1,5,2,0,30,70,0,33,67
5,1,5,3,0,30,70,0,34,66
5,1,5,4,0,22,78,0,27,73
5,1,5,5,0,19,81,0,22,78
5,1,5,6,0,19,81,0,19,81
5,1,5,7,0,19,81,0,21,79
5,1,5,8,0,26,74,0,22,78
5,1,5,9,0,36,64,0,35,65
5,1,5,10,0,38,62,0,41,59
5,1,5,11,0,44,56,0,47,53
5,1,5,12,0,48,52,0,57,43
5,1,5,13,0,49,51,0,60,40
5,1,5,14,0,53,47,1,68,31
5,1,5,15,0,56,44,7,69,24
5,1,5,16,0,57,43,8,73,19
5,1,5,17,0,58,42,6,75,19
5,1,5,18,0,58,42,4,81,15
5,1,5,19,0,56,44,4,85,11
5,1,5,20,0,54,46,4,82,14
5,1,5,21,0,49,51,1,79,20
5,1,5,22,0,45,55,0,67,33
5,1,5,23,0,42,58,0,58,42
