lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,11,4,0,0,19,81,0,14,86
5,11,4,1,0,15,85,0,6,94
5,11,4,2,0,15,85,0,3,97
5,11,4,3,0,8,92,0,0,100
5,11,4,4,0,7,93,0,0,100
5,11,4,5,0,1,99,0,0,100
5,11,4,6,0,12,88,1,18,81
5,11,4,7,13,21,66,37,29,34
5,11,4,8,30,5,65,59,17,24
5,11,4,9,31,3,66,60,20,20
5,11,4,10,29,1,70,51,27,22
5,11,4,11,25,6,70,39,34,28
5,11,4,12,23,7,69,32,39,30
5,11,4,13,21,12,67,24,44,32
5,11,4,14,10,22,68,20,45,35
5,11,4,15,10,26,64,39,32,28
5,11,4,16,9,30,61,40,28,32
5,11,4,17,16,35,50,26,35,39
5,11,4,18,21,34,44,19,35,46
5,11,4,19,25,29,45,11,40,49
5,11,4,20,26,28,46,7,37,56
5,11,4,21,21,26,53,6,26,68
5,11,4,22,8,31,61,2,21,77
5,11,4,23,4,31,65,0,21,79
