lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,0,3,0,4,45,51,6,70,24
5,0,3,1,2,31,67,2,43,55
5,0,3,2,0,25,75,0,35,65
5,0,3,3,0,20,80,0,24,76
5,0,3,4,0,22,78,0,25,75
5,0,3,5,0,19,81,0,20,80
5,0,3,6,1,44,55,1,47,52
5,0,3,7,17,72,11,15,75,10
5,0,3,8,9,80,11,6,87,7
5,0,3,9,4,82,14,0,92,8
5,0,3,10,4,85,11,0,92,8
5,0,3,11,3,85,12,0,92,8
5,0,3,12,0,85,15,0,92,8
5,0,3,13,0,86,14,0,92,8
5,0,3,14,0,84,16,3,92,5
5,0,3,15,4,79,17,5,91,4
5,0,3,16,5,79,16,4,92,4
5,0,3,17,5,82,14,6,90,4
5,0,3,18,0,85,15,4,92,4
5,0,3,19,0,84,16,4,92,4
5,0,3,20,0,83,17,4,92,4
5,0,3,21,0,75,25,3,93,4
5,0,3,22,0,64,36,0,93,7
5,0,3,23,0,57,43,0,89,11
