lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,9,6,0,0,36,64,0,23,77
5,9,6,1,0,24,76,0,12,88
5,9,6,2,0,23,77,0,12,88
5,9,6,3,0,22,78,0,11,89
5,9,6,4,0,22,78,0,11,89
5,9,6,5,0,22,78,0,11,89
5,9,6,6,0,25,75,0,11,89
5,9,6,7,0,28,72,0,13,87
5,9,6,8,0,28,72,0,15,85
5,9,6,9,0,28,72,0,17,83
5,9,6,10,0,30,70,0,19,81
5,9,6,11,0,33,67,0,22,78
5,9,6,12,0,34,66,0,22,78
5,9,6,13,0,36,64,0,27,73
5,9,6,14,1,45,54,0,34,66
5,9,6,15,12,46,43,0,35,65
5,9,6,16,7,54,39,0,39,61
5,9,6,17,0,63,37,0,39,61
5,9,6,18,3,62,35,0,41,59
5,9,6,19,7,61,32,0,41,59
5,9,6,20,4,61,35,0,41,59
5,9,6,21,2,59,39,0,42,58
5,9,6,22,0,38,63,0,36,64
5,9,6,23,0,18,82,0,20,80
