lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,11,2,0,0,23,77,0,42,58
5,11,2,1,0,14,86,0,31,69
5,11,2,2,0,7,93,0,19,81
5,11,2,3,0,4,96,0,15,85
5,11,2,4,0,4,96,0,15,85
5,11,2,5,0,2,98,0,15,85
5,11,2,6,1,10,89,2,21,77
5,11,2,7,18,17,66,44,24,32
5,11,2,8,37,0,63,79,6,16
5,11,2,9,33,0,67,84,2,14
5,11,2,10,26,1,73,77,5,19
5,11,2,11,26,3,71,59,15,26
5,11,2,12,21,4,76,51,23,25
5,11,2,13,19,4,77,41,31,28
5,11,2,14,19,7,75,37,27,36
5,11,2,15,23,20,58,44,22,34
5,11,2,16,23,30,47,44,24,32
5,11,2,17,29,34,37,26,30,44
5,11,2,18,37,39,24,4,39,57
5,11,2,19,37,40,23,4,36,60
5,11,2,20,35,33,33,4,29,67
5,11,2,21,16,30,54,4,20,76
5,11,2,22,6,32,62,4,19,78
5,11,2,23,7,31,62,1,22,77
