lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,9,4,0,0,41,59,0,37,63
5,9,4,1,0,20,80,0,24,76
5,9,4,2,0,15,85,0,19,81
5,9,4,3,0,8,92,0,12,88
5,9,4,4,0,7,93,0,10,90
5,9,4,5,0,2,98,0,1,99
5,9,4,6,0,25,75,4,20,76
5,9,4,7,20,58,21,40,29,31
5,9,4,8,55,30,15,48,29,24
5,9,4,9,59,26,15,44,32,24
5,9,4,10,63,24,13,39,37,24
5,9,4,11,58,29,13,30,46,24
5,9,4,12,53,33,14,30,41,30
5,9,4,13,48,39,13,23,48,29
5,9,4,14,47,39,14,27,47,25
5,9,4,15,59,28,14,60,24,17
5,9,4,16,60,25,14,62,20,18
5,9,4,17,64,24,12,40,44,16
5,9,4,18,73,16,11,22,63,15
5,9,4,19,76,12,11,18,67,15
5,9,4,20,74,15,11,14,67,19
5,9,4,21,47,42,11,11,68,21
5,9,4,22,19,66,16,6,53,42
5,9,4,23,14,59,27,2,44,54
