lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,14,1,0,0,44,56,0,5,95
5,14,1,1,0,40,60,0,4,96
5,14,1,2,0,41,59,0,5,95
5,14,1,3,0,41,59,0,8,92
5,14,1,4,0,39,61,0,8,92
5,14,1,5,0,38,62,0,8,92
5,14,1,6,0,42,58,3,15,82
5,14,1,7,0,47,53,14,27,59
5,14,1,8,0,49,51,31,29,40
5,14,1,9,0,50,50,35,33,33
5,14,1,10,0,51,49,29,31,40
5,14,1,11,0,51,49,20,34,46
5,14,1,12,0,51,49,19,30,50
5,14,1,13,0,51,49,19,27,54
5,14,1,14,0,52,48,12,28,60
5,14,1,15,0,50,50,5,30,65
5,14,1,16,0,48,52,3,31,66
5,14,1,17,0,48,52,3,30,67
5,14,1,18,4,54,42,3,30,67
5,14,1,19,4,54,42,4,30,66
5,14,1,20,6,54,41,0,30,70
5,14,1,21,3,54,43,0,30,70
5,14,1,22,0,52,48,0,30,70
5,14,1,23,0,51,49,0,26,74
