lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,3,2,0,0,4,96,0,7,93
5,3,2,1,0,4,96,0,4,96
5,3,2,2,0,0,100,0,0,100
5,3,2,3,0,0,100,0,0,100
5,3,2,4,0,0,100,0,0,100
5,3,2,5,0,0,100,0,0,100
5,3,2,6,0,3,97,0,3,97
5,3,2,7,0,4,96,0,4,96
5,3,2,8,0,6,94,0,4,96
5,3,2,9,0,8,92,0,4,96
5,3,2,10,0,7,93,0,4,96
5,3,2,11,0,7,93,0,4,96
5,3,2,12,0,7,93,0,4,96
5,3,2,13,0,8,92,0,4,96
5,3,2,14,0,8,92,1,4,95
5,3,2,15,0,7,93,4,3,93
5,3,2,16,0,8,92,4,4,92
5,3,2,17,3,8,90,7,4,90
5,3,2,18,3,8,89,7,4,89
5,3,2,19,4,8,88,8,4,88
5,3,2,20,0,8,92,2,4,94
5,3,2,21,0,5,95,0,4,96
5,3,2,22,0,0,100,0,0,100
5,3,2,23,0,0,100,3,0,97
