lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,9,2,0,0,31,69,4,23,73
5,9,2,1,0,13,87,4,11,85
5,9,2,2,0,4,96,0,7,93
5,9,2,3,0,4,96,0,7,93
5,9,2,4,0,4,96,0,7,93
5,9,2,5,0,4,96,0,6,94
5,9,2,6,1,29,70,2,32,66
5,9,2,7,34,44,22,49,30,21
5,9,2,8,68,19,14,78,10,12
5,9,2,9,74,15,11,78,11,10
5,9,2,10,66,26,7,72,17,11
5,9,2,11,59,34,7,55,34,11
5,9,2,12,60,31,9,48,42,10
5,9,2,13,54,35,10,39,51,10
5,9,2,14,58,36,7,45,44,10
5,9,2,15,75,18,7,73,17,10
5,9,2,16,79,15,6,74,16,10
5,9,2,17,87,8,6,46,46,9
5,9,2,18,91,3,6,17,75,8
5,9,2,19,93,1,6,17,73,10
5,9,2,20,67,26,7,9,81,11
5,9,2,21,26,69,5,5,82,13
5,9,2,22,5,77,19,5,69,26
5,9,2,23,3,70,27,1,60,39
