lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,1,6,0,0,29,71,0,41,59
5,1,6,1,0,22,78,0,26,74
5,1,6,2,0,19,81,0,23,77
5,1,6,3,0,19,81,0,22,78
5,1,6,4,0,19,81,0,22,78
5,1,6,5,0,19,81,0,22,78
5,1,6,6,0,19,81,0,22,78
5,1,6,7,0,19,81,0,22,78
5,1,6,8,0,19,81,0,22,78
5,1,6,9,0,15,85,0,22,78
5,1,6,10,0,15,85,0,23,77
5,1,6,11,0,15,85,0,22,78
5,1,6,12,0,14,86,0,22,78
5,1,6,13,0,15,85,0,28,72
5,1,6,14,0,15,85,0,36,64
5,1,6,15,0,15,85,0,39,61
5,1,6,16,0,14,86,0,39,61
5,1,6,17,0,14,86,0,39,61
5,1,6,18,0,14,86,0,41,59
5,1,6,19,0,13,87,0,41,59
5,1,6,20,0,13,87,0,41,59
5,1,6,21,0,14,86,0,41,59
5,1,6,22,0,12,88,0,36,64
5,1,6,23,0,8,92,0,35,65
