lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,12,0,0,0,2,98,0,0,100
5,12,0,1,0,0,100,0,0,100
5,12,0,2,0,0,100,0,0,100
5,12,0,3,0,0,100,0,0,100
5,12,0,4,0,0,100,0,0,100
5,12,0,5,0,0,100,0,0,100
5,12,0,6,0,1,99,1,4,95
5,12,0,7,0,4,96,32,10,59
5,12,0,8,4,6,90,55,12,34
5,12,0,9,4,8,88,55,15,30
5,12,0,10,2,8,90,35,22,42
5,12,0,11,0,8,92,20,25,55
5,12,0,12,0,8,92,12,27,62
5,12,0,13,0,8,92,7,27,66
5,12,0,14,0,8,92,1,28,71
5,12,0,15,0,8,92,0,24,76
5,12,0,16,0,8,92,0,29,71
5,12,0,17,0,8,92,0,31,69
5,12,0,18,0,6,94,0,31,69
5,12,0,19,0,8,92,0,28,72
5,12,0,20,0,7,93,0,21,79
5,12,0,21,0,4,96,0,11,89
5,12,0,22,0,4,96,0,8,92
5,12,0,23,0,0,100,0,1,99
