lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,7,4,0,0,16,84,0,7,93
5,7,4,1,0,6,94,0,7,93
5,7,4,2,0,7,93,0,4,96
5,7,4,3,0,6,94,0,4,96
5,7,4,4,0,6,94,0,4,96
5,7,4,5,0,4,96,0,4,96
5,7,4,6,0,25,75,6,6,89
5,7,4,7,8,40,52,56,4,41
5,7,4,8,32,37,30,33,5,62
5,7,4,9,47,27,26,12,4,85
5,7,4,10,53,17,30,6,2,93
5,7,4,11,46,23,31,6,0,94
5,7,4,12,45,31,24,6,4,90
5,7,4,13,41,34,25,10,5,85
5,7,4,14,43,38,19,32,11,57
5,7,4,15,58,29,13,68,5,28
5,7,4,16,60,29,11,67,4,30
5,7,4,17,61,28,11,45,5,50
5,7,4,18,69,20,11,26,7,67
5,7,4,19,68,21,11,21,13,66
5,7,4,20,63,17,21,16,13,71
5,7,4,21,36,15,49,10,13,77
5,7,4,22,16,22,62,6,14,81
5,7,4,23,8,30,62,2,14,84
