lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,6,0,0,0,0,100,0,0,100
5,6,0,1,0,0,100,0,0,100
5,6,0,2,0,0,100,0,0,100
5,6,0,3,0,0,100,0,0,100
5,6,0,4,0,0,100,0,0,100
5,6,0,5,0,0,100,0,0,100
5,6,0,6,0,5,95,2,13,85
5,6,0,7,5,18,77,42,11,47
5,6,0,8,17,21,62,35,13,52
5,6,0,9,27,18,55,27,11,62
5,6,0,10,27,19,54,11,10,79
5,6,0,11,29,15,56,12,5,83
5,6,0,12,26,13,61,8,9,84
5,6,0,13,21,9,70,4,12,84
5,6,0,14,16,20,63,15,23,62
5,6,0,15,28,24,48,47,13,40
5,6,0,16,34,28,38,58,6,36
5,6,0,17,42,20,38,59,8,33
5,6,0,18,35,32,34,53,5,42
5,6,0,19,32,33,36,38,6,56
5,6,0,20,30,23,47,21,8,71
5,6,0,21,14,18,68,8,10,82
5,6,0,22,0,25,75,0,10,90
5,6,0,23,0,15,85,0,3,97
