lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,12,3,0,3,0,97,0,0,100
5,12,3,1,0,0,100,0,0,100
5,12,3,2,0,0,100,0,0,100
5,12,3,3,0,0,100,0,0,100
5,12,3,4,0,0,100,0,0,100
5,12,3,5,0,0,100,0,0,100
5,12,3,6,0,2,98,0,3,97
5,12,3,7,0,1,99,33,12,55
5,12,3,8,0,4,96,58,6,35
5,12,3,9,0,4,96,53,2,45
5,12,3,10,0,1,99,41,7,52
5,12,3,11,0,0,100,30,11,58
5,12,3,12,0,0,100,22,13,65
5,12,3,13,0,0,100,18,14,68
5,12,3,14,0,0,100,14,12,75
5,12,3,15,0,0,100,5,7,88
5,12,3,16,0,0,100,5,4,91
5,12,3,17,0,0,100,0,4,96
5,12,3,18,3,0,97,0,4,96
5,12,3,19,4,0,96,0,7,93
5,12,3,20,9,3,88,0,7,93
5,12,3,21,7,4,89,0,4,96
5,12,3,22,0,8,92,0,2,98
5,12,3,23,0,5,95,0,0,100
