lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,2,4,0,0,3,97,0,21,79
5,2,4,1,0,0,100,0,13,87
5,2,4,2,0,0,100,0,7,93
5,2,4,3,0,0,100,0,6,94
5,2,4,4,0,0,100,0,7,93
5,2,4,5,0,0,100,0,7,93
5,2,4,6,0,3,97,0,29,71
5,2,4,7,3,13,84,6,43,51
5,2,4,8,1,21,78,4,53,43
5,2,4,9,4,16,80,0,55,45
5,2,4,10,2,19,79,0,55,45
5,2,4,11,4,19,77,0,58,42
5,2,4,12,4,25,71,0,58,42
5,2,4,13,4,26,71,0,57,43
5,2,4,14,4,25,72,0,59,41
5,2,4,15,2,22,76,3,63,34
5,2,4,16,4,18,78,7,61,32
5,2,4,17,4,18,78,9,59,32
5,2,4,18,4,19,78,10,62,28
5,2,4,19,2,19,79,8,65,26
5,2,4,20,1,21,79,8,61,31
5,2,4,21,0,17,83,5,56,39
5,2,4,22,0,8,92,0,51,49
5,2,4,23,0,6,94,0,44,56
