lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
5,14,3,0,3,42,55,0,14,86
5,14,3,1,0,24,76,0,11,89
5,14,3,2,0,14,86,0,10,90
5,14,3,3,0,11,89,0,11,89
5,14,3,4,0,11,89,0,11,89
5,14,3,5,0,11,89,0,11,89
5,14,3,6,0,21,79,0,15,85
5,14,3,7,0,31,69,11,19,70
5,14,3,8,0,33,67,26,23,51
5,14,3,9,0,33,67,19,31,50
5,14,3,10,0,29,71,10,29,62
5,14,3,11,0,29,71,7,22,71
5,14,3,12,0,25,75,3,17,80
5,14,3,13,0,25,75,0,18,82
5,14,3,14,0,28,72,0,20,80
5,14,3,15,0,35,65,0,19,81
5,14,3,16,0,41,59,1,21,78
5,14,3,17,0,56,44,0,22,78
5,14,3,18,3,61,36,0,21,79
5,14,3,19,4,61,35,0,22,78
5,14,3,20,9,57,34,0,23,77
5,14,3,21,7,54,39,0,21,79
5,14,3,22,0,58,42,0,23,77
5,14,3,23,0,55,45,0,20,80
