lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
6,2,2,0,0,4,96,0,1,99
6,2,2,1,0,4,96,0,0,100
6,2,2,2,0,3,97,0,0,100
6,2,2,3,0,0,100,0,0,100
6,2,2,4,0,0,100,0,0,100
6,2,2,5,0,0,100,0,0,100
6,2,2,6,0,0,100,10,5,85
6,2,2,7,0,0,100,27,8,65
6,2,2,8,0,0,100,16,7,77
6,2,2,9,0,0,100,11,8,81
6,2,2,10,0,0,100,5,7,88
6,2,2,11,0,0,100,2,4,94
6,2,2,12,0,0,100,1,7,92
6,2,2,13,0,0,100,0,5,95
6,2,2,14,0,0,100,0,5,95
6,2,2,15,0,0,100,1,7,92
6,2,2,16,0,0,100,8,4,89
6,2,2,17,2,0,98,1,4,95
6,2,2,18,12,15,74,2,6,92
6,2,2,19,24,28,47,4,7,89
6,2,2,20,24,30,46,0,8,92
6,2,2,21,10,30,60,0,8,92
6,2,2,22,5,14,81,0,6,94
6,2,2,23,1,13,86,0,4,96
