lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
6,3,3,0,0,0,100,0,3,97
6,3,3,1,0,0,100,0,0,100
6,3,3,2,0,0,100,0,0,100
6,3,3,3,0,0,100,0,0,100
6,3,3,4,0,0,100,0,0,100
6,3,3,5,0,0,100,0,0,100
6,3,3,6,0,0,100,0,0,100
6,3,3,7,0,0,100,0,0,100
6,3,3,8,0,0,100,0,0,100
6,3,3,9,0,0,100,3,0,97
6,3,3,10,0,0,100,0,0,100
6,3,3,11,1,0,99,0,0,100
6,3,3,12,4,0,96,0,0,100
6,3,3,13,4,0,96,0,0,100
6,3,3,14,1,0,99,0,0,100
6,3,3,15,0,0,100,0,0,100
6,3,3,16,0,0,100,0,0,100
6,3,3,17,0,0,100,0,0,100
6,3,3,18,0,0,100,0,0,100
6,3,3,19,0,0,100,0,0,100
6,3,3,20,0,0,100,0,0,100
6,3,3,21,0,0,100,0,0,100
6,3,3,22,0,0,100,0,0,100
6,3,3,23,0,0,100,0,0,100
