lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
6,0,5,0,0,15,85,0,7,93
6,0,5,1,0,11,89,0,7,93
6,0,5,2,0,5,95,0,5,95
6,0,5,3,0,4,96,0,4,96
6,0,5,4,0,3,97,0,4,96
6,0,5,5,0,0,100,0,4,96
6,0,5,6,0,0,100,0,4,96
6,0,5,7,0,0,100,0,4,96
6,0,5,8,0,0,100,0,0,100
6,0,5,9,0,0,100,1,0,99
6,0,5,10,0,0,100,6,3,91
6,0,5,11,0,0,100,10,2,88
6,0,5,12,0,0,100,16,4,81
6,0,5,13,3,0,97,28,2,70
6,0,5,14,1,6,94,22,12,66
6,0,5,15,0,9,91,12,16,72
6,0,5,16,0,19,81,7,16,77
6,0,5,17,9,14,77,4,15,81
6,0,5,18,27,13,61,4,16,80
6,0,5,19,30,14,56,7,19,73
6,0,5,20,19,19,61,7,19,74
6,0,5,21,7,23,69,8,17,75
6,0,5,22,0,17,83,3,11,86
6,0,5,23,0,5,95,0,5,95
