lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
6,5,2,0,0,62,38,0,44,56
6,5,2,1,0,48,52,0,30,70
6,5,2,2,0,42,58,0,19,81
6,5,2,3,0,41,59,0,19,81
6,5,2,4,0,41,59,0,19,81
6,5,2,5,0,39,61,0,19,81
6,5,2,6,0,51,49,0,41,59
6,5,2,7,0,71,29,0,73,27
6,5,2,8,0,74,26,0,81,19
6,5,2,9,0,74,26,0,81,19
6,5,2,10,0,74,26,0,81,19
6,5,2,11,0,74,26,0,81,19
6,5,2,12,0,74,26,0,78,22
6,5,2,13,0,74,26,0,78,22
6,5,2,14,0,79,21,0,80,20
6,5,2,15,0,77,23,0,77,23
6,5,2,16,0,79,21,0,79,21
6,5,2,17,0,81,19,0,81,19
6,5,2,18,0,81,19,0,81,19
6,5,2,19,0,77,23,0,77,23
6,5,2,20,0,77,23,0,77,23
6,5,2,21,0,72,28,0,75,25
6,5,2,22,0,65,35,0,70,30
6,5,2,23,0,59,41,0,66,34
