lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,24,0,0,0,0,100,0,0,100
0,24,0,1,0,0,100,0,0,100
0,24,0,2,0,0,100,0,0,100
0,24,0,3,0,0,100,0,0,100
0,24,0,4,0,0,100,0,0,100
0,24,0,5,0,0,100,0,0,100
0,24,0,6,4,1,95,8,2,90
0,24,0,7,56,1,43,32,4,64
0,24,0,8,78,0,22,42,9,50
0,24,0,9,78,0,22,41,6,53
0,24,0,10,43,0,57,42,16,42
0,24,0,11,22,0,78,62,8,30
0,24,0,12,5,0,95,59,5,36
0,24,0,13,7,0,93,52,8,41
0,24,0,14,6,0,94,56,8,36
0,24,0,15,8,1,91,55,7,38
0,24,0,16,9,9,83,60,5,35
0,24,0,17,22,9,69,71,6,23
0,24,0,18,38,12,50,75,7,18
0,24,0,19,44,12,44,81,6,13
0,24,0,20,35,17,48,76,7,17
0,24,0,21,15,14,70,49,13,38
0,24,0,22,4,8,88,14,9,78
0,24,0,23,0,4,96,2,10,88
