lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,9,1,0,0,10,90,0,3,97
0,9,1,1,0,5,95,0,1,99
0,9,1,2,0,7,93,0,3,97
0,9,1,3,0,8,92,0,4,96
0,9,1,4,1,8,91,0,4,96
0,9,1,5,19,6,75,0,4,96
0,9,1,6,85,3,13,0,2,98
0,9,1,7,88,0,12,0,0,100
0,9,1,8,83,1,16,0,0,100
0,9,1,9,76,0,24,3,2,95
0,9,1,10,63,1,36,0,8,92
0,9,1,11,67,0,33,0,8,92
0,9,1,12,62,0,38,0,8,92
0,9,1,13,57,1,42,2,6,92
0,9,1,14,62,2,36,7,4,89
0,9,1,15,63,3,34,5,4,92
0,9,1,16,56,2,42,2,4,94
0,9,1,17,42,7,52,0,4,96
0,9,1,18,37,8,54,2,4,94
0,9,1,19,31,7,62,3,5,93
0,9,1,20,16,6,79,0,7,93
0,9,1,21,10,4,86,0,7,93
0,9,1,22,6,6,89,0,7,93
0,9,1,23,7,4,89,0,7,93
