lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,33,6,0,0,0,100,15,6,79
0,33,6,1,0,0,100,6,4,90
0,33,6,2,0,0,100,4,4,92
0,33,6,3,0,0,100,4,0,96
0,33,6,4,0,0,100,4,0,96
0,33,6,5,0,0,100,4,0,96
0,33,6,6,0,11,89,1,17,82
0,33,6,7,0,21,79,0,36,64
0,33,6,8,0,22,78,0,37,63
0,33,6,9,0,19,81,4,33,63
0,33,6,10,0,17,83,2,34,64
0,33,6,11,0,19,81,4,35,61
0,33,6,12,0,22,78,6,38,56
0,33,6,13,0,22,78,5,43,52
0,33,6,14,0,16,84,18,37,45
0,33,6,15,0,8,92,32,31,36
0,33,6,16,0,5,95,40,29,31
0,33,6,17,0,1,99,42,27,31
0,33,6,18,4,4,92,47,25,28
0,33,6,19,0,0,100,47,28,26
0,33,6,20,0,0,100,47,32,21
0,33,6,21,0,0,100,50,31,19
0,33,6,22,0,0,100,41,20,38
0,33,6,23,0,0,100,16,15,68
