lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,33,3,0,3,7,90,3,40,57
0,33,3,1,4,6,91,0,22,78
0,33,3,2,3,0,97,0,12,88
0,33,3,3,3,0,97,0,11,89
0,33,3,4,4,0,96,0,11,89
0,33,3,5,4,0,96,0,13,87
0,33,3,6,4,13,83,27,26,47
0,33,3,7,6,22,72,56,31,13
0,33,3,8,6,19,75,61,26,13
0,33,3,9,6,13,81,64,24,11
0,33,3,10,4,13,83,65,26,10
0,33,3,11,3,16,81,67,26,8
0,33,3,12,1,16,83,69,24,7
0,33,3,13,8,16,76,69,24,8
0,33,3,14,4,16,80,73,24,4
0,33,3,15,4,12,84,72,24,4
0,33,3,16,3,11,86,74,22,4
0,33,3,17,3,7,90,80,17,3
0,33,3,18,4,4,92,80,20,0
0,33,3,19,4,8,88,81,19,0
0,33,3,20,4,12,85,82,18,0
0,33,3,21,2,11,87,83,16,1
0,33,3,22,4,6,90,58,33,10
0,33,3,23,3,1,96,19,48,33
