lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,12,3,0,0,7,93,1,35,64
0,12,3,1,0,6,94,0,20,80
0,12,3,2,0,3,97,0,18,82
0,12,3,3,0,3,97,0,18,82
0,12,3,4,0,4,96,0,14,86
0,12,3,5,7,9,83,2,13,85
0,12,3,6,63,6,32,5,25,70
0,12,3,7,81,4,15,5,33,62
0,12,3,8,81,5,15,11,38,51
0,12,3,9,79,7,14,23,36,41
0,12,3,10,82,7,11,33,43,24
0,12,3,11,82,3,15,44,34,22
0,12,3,12,79,1,20,29,43,28
0,12,3,13,75,5,20,28,48,24
0,12,3,14,81,4,15,30,46,24
0,12,3,15,82,4,14,24,60,16
0,12,3,16,71,6,23,29,55,16
0,12,3,17,59,6,35,62,30,8
0,12,3,18,38,4,58,83,9,8
0,12,3,19,21,4,75,85,8,8
0,12,3,20,4,4,92,71,21,8
0,12,3,21,1,2,97,30,62,8
0,12,3,22,0,6,94,9,85,7
0,12,3,23,0,7,93,0,85,15
