lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,3,4,0,0,0,100,0,10,90
0,3,4,1,0,0,100,0,7,93
0,3,4,2,0,0,100,0,4,96
0,3,4,3,0,0,100,0,4,96
0,3,4,4,0,0,100,0,4,96
0,3,4,5,0,0,100,0,4,96
0,3,4,6,0,4,96,0,4,96
0,3,4,7,0,7,93,0,4,96
0,3,4,8,0,5,95,0,4,96
0,3,4,9,0,4,96,0,4,96
0,3,4,10,0,4,96,0,4,96
0,3,4,11,0,7,93,0,4,96
0,3,4,12,0,7,93,2,4,95
0,3,4,13,1,7,92,1,4,95
0,3,4,14,4,6,90,0,4,96
0,3,4,15,2,4,95,4,5,92
0,3,4,16,0,4,96,4,0,96
0,3,4,17,1,4,95,6,0,94
0,3,4,18,6,1,93,15,4,81
0,3,4,19,10,4,86,29,2,69
0,3,4,20,10,1,89,26,6,69
0,3,4,21,7,0,93,15,10,75
0,3,4,22,8,3,89,15,14,71
0,3,4,23,5,3,93,9,18,73
